Browser,Browser Version,Users,Sessions,Pages/Session,Avg. Session Duration,% New Sessions,Bounce Rate
Opera Mini,4.3.13337,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.3.25985,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4.28000,1,1,2,00:00:50,100.00%,0.00%
Opera Mini,4.4.29465,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4.29620,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4.29991,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4.31259,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.4.31524,1,2,3,00:11:26,50.00%,0.00%
Opera Mini,4.4.32554,1,3,1.33,00:03:38,33.33%,66.67%
Opera Mini,4.5.35152,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,4.5.40385,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,43.2.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,43.3.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,46.0.2254,1,1,2,00:07:22,100.00%,0.00%
Opera Mini,5.0.18302,1,1,2,00:02:49,100.00%,0.00%
Opera Mini,5.1.24321,1,1,3,00:01:28,100.00%,0.00%
Opera Mini,5.1.24639,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,51.0.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,52.2.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,54.0.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,55.0.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,55.1.2254,1,1,1,00:00:02,100.00%,100.00%
Opera Mini,56.1.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,6.1.25577,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,6.1.26014,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,6.1.32997,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,6.5.27452,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,6.5.29191,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,62.0.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,64.1.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,65.2.2254,1,1,1,00:00:17,100.00%,0.00%
Opera Mini,66.0.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,66.1.2254,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.0.28879,1,1,3,00:04:56,100.00%,0.00%
Opera Mini,7.0.30697,1,1,2,00:04:41,100.00%,0.00%
Opera Mini,7.0.32977,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.0.5,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.1.32446,1,3,1.67,00:03:09,33.33%,66.67%
Opera Mini,7.1.32448,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.1.33551,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.1.33624,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.5.31658,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.5.32672,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.5.32908,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.6.35813,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.6.35872,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,7.6.40245,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,8.0.1674,1,1,2,00:00:33,100.00%,0.00%
Opera Mini,8.0.1807,1,2,1.5,00:03:47,50.00%,50.00%
Opera Mini,8.0.35676,1,1,1,00:00:00,0.00%,100.00%
Opera Mini,8.0.35763,1,1,6,00:04:29,100.00%,0.00%
Opera Mini,8.0.35846,1,1,1,00:00:00,100.00%,100.00%
Opera Mini,8.0.40377,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,10,1,1,1,00:00:01,100.00%,0.00%
Phoenix Browser,11.2,1,2,1,00:00:00,50.00%,50.00%
Phoenix Browser,11.5,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,11.6,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,4.1,1,1,2,00:02:56,100.00%,0.00%
Phoenix Browser,4.9,1,1,1,00:00:01,100.00%,0.00%
Phoenix Browser,5,1,1,3,00:03:10,100.00%,0.00%
Phoenix Browser,5.2,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,5.5,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,5.8,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,5.9,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,6.1,1,2,1,00:00:56,50.00%,50.00%
Phoenix Browser,6.3,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,7.3,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,7.4,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,7.8,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,8,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,8.1,1,1,1,00:00:00,100.00%,100.00%
Phoenix Browser,8.6,1,1,1,00:00:37,100.00%,0.00%
Puffin,"4.1.0IT,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"5.2.0IP,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"5.2.6IT Chrome/73.0.1234.56,gzip(gfe)",1,4,10,00:03:20,25.00%,25.00%
Puffin,"8.2.4.705LD,gzip(gfe)",1,1,2,00:00:41,100.00%,0.00%
Puffin,"8.3.1.41624AP,gzip(gfe)",1,1,7,00:07:44,0.00%,0.00%
Puffin,"8.4.0.42081AT,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.0.0.50258AP,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.1.0.50493AV,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.2.0.50586AT,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.4.1.51004AT,gzip(gfe)",1,1,2,00:20:25,100.00%,0.00%
Puffin,"9.5.1.51115AT,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.6.1.51244AP,gzip(gfe)",1,1,1,00:00:00,100.00%,100.00%
Puffin,"9.7.1.51314AT,gzip(gfe)",1,1,4,00:00:59,100.00%,0.00%
Puffin,"9.7.2.51367AT,gzip(gfe)",1,1,7,00:05:17,100.00%,0.00%
Safari,10.1.5.1.3,1,1,1,00:00:00,100.00%,100.00%
Safari,10.2,1,1,1,00:00:00,100.00%,100.00%
Safari,10.3.3,1,2,1,00:00:14,100.00%,50.00%
Safari,10.6.94,1,1,1,00:00:00,100.00%,100.00%
Safari,11,1,1,1,00:00:00,100.00%,100.00%
Safari,11.1.5,1,1,1,00:00:00,100.00%,100.00%
Safari,11.3,1,1,1,00:00:00,100.00%,100.00%
Safari,11.7.44,1,1,1,00:00:00,100.00%,100.00%
Safari,11.7.53,1,1,1,00:00:00,100.00%,0.00%
Safari,11.7.71,1,1,3,00:01:55,100.00%,0.00%
Safari,12.1.3,1,1,1,00:00:00,100.00%,100.00%
Safari,12.2,1,2,6,00:01:58,50.00%,50.00%
Safari,12.3,1,1,1,00:00:00,100.00%,100.00%
Safari,12.4,1,1,1,00:00:00,100.00%,100.00%
Safari,120.0.0,1,1,1,00:00:00,100.00%,100.00%
Safari,13,1,1,1,00:00:00,100.00%,100.00%
Safari,13.2.3,1,1,3,00:04:32,100.00%,0.00%
Safari,13.3.1,1,1,1,00:00:00,100.00%,100.00%
Safari,13.4,1,1,2,00:02:02,100.00%,0.00%
Safari,13.5.1,1,1,1,00:00:32,100.00%,0.00%
Safari,14.2.1,1,1,1,00:00:00,100.00%,100.00%
Safari,14.2.1.1.1,1,1,1,00:00:01,100.00%,100.00%
Safari,14.4.15,1,1,1,00:00:00,100.00%,100.00%
Safari,14.5.1,1,2,4,00:06:43,50.00%,0.00%
Safari,15.2.1.1.4,1,1,1,00:00:24,100.00%,0.00%
Safari,15.7.2,1,1,1,00:00:00,100.00%,100.00%
Safari,17612.9.18.1.8,1,1,3,00:00:17,0.00%,0.00%
Safari,2.3,1,1,1,00:00:00,0.00%,100.00%
Safari,21800.79.0,1,1,1,00:00:01,100.00%,100.00%
Safari,23200.42.0,1,1,1,00:00:00,100.00%,100.00%
Safari,4.0.2,1,1,1,00:00:00,100.00%,100.00%
Safari,4130040.0.0,1,1,1,00:00:00,100.00%,100.00%
Safari,420+,1,1,1,00:00:00,100.00%,100.00%
Safari,42100.74.0,1,1,1,00:00:00,100.00%,100.00%
Safari,43400.94.0,1,1,1,00:00:00,100.00%,100.00%
Safari,43500.83.0,1,1,1,00:00:00,100.00%,100.00%
Safari,44000.60.0,1,1,1,00:00:00,100.00%,100.00%
Safari,5.0.6,1,1,1,00:00:00,100.00%,0.00%
Safari,537.21,1,1,1,00:00:00,100.00%,100.00%
Safari,537.75.14,1,1,1,00:00:16,100.00%,0.00%
Safari,6.0.1,1,1,1,00:00:00,100.00%,100.00%
Safari,6.0.2,1,1,1,00:00:00,100.00%,100.00%
Safari,6.0.5,1,1,1,00:00:00,100.00%,100.00%
Safari,6.2,1,1,1,00:00:00,100.00%,100.00%
Safari,603.1.30,1,1,1,00:00:00,100.00%,100.00%
Safari,7.0.2,1,1,1,00:00:00,100.00%,0.00%
Safari,8.0.1,1,1,1,00:00:00,100.00%,100.00%
Safari,8.0.5,1,1,1,00:00:00,100.00%,100.00%
Safari,9.0.9,1,1,1,00:00:00,100.00%,100.00%
Safari (in-app),16,1,1,4,00:00:39,100.00%,0.00%
Safari (in-app),16,1,1,1,00:00:00,100.00%,100.00%
Safari (in-app),2,1,1,1,00:00:00,100.00%,100.00%
Safari (in-app),2.3.1,1,1,1,00:00:00,100.00%,100.00%
Safari (in-app),5.5,1,1,1,00:00:00,100.00%,100.00%
Safari (in-app),7.16.0,1,1,1,00:00:00,100.00%,100.00%
Samsung Internet,3.4,1,2,4.5,00:10:39,50.00%,0.00%
Samsung Internet,6.3,1,1,1,00:00:00,100.00%,100.00%
Samsung Internet,8.3,1,3,4,00:08:47,0.00%,0.00%
Seamonkey,10.17,1,1,1,00:00:00,100.00%,100.00%
SeaMonkey,2.49.4,1,1,1,00:00:00,100.00%,100.00%
SeaMonkey,2.53.12,1,1,3,00:02:39,100.00%,0.00%
SeaMonkey,2.53.8,1,1,1,00:00:00,100.00%,0.00%
SeaMonkey,2.53.9.1,1,1,1,00:00:00,100.00%,100.00%
Seznam,10.1.0i,1,1,1,00:00:01,100.00%,0.00%
Seznam,6.19.0,1,1,1,00:00:00,100.00%,100.00%
Seznam,6.22.0,1,2,8.5,00:14:21,50.00%,0.00%
Seznam,7.15.3a,1,1,1,00:00:00,100.00%,100.00%
Seznam,7.17.1a,1,1,1,00:00:00,100.00%,100.00%
Seznam,8.0.2a,1,1,1,00:00:00,100.00%,100.00%
Seznam,8.1.2a,1,1,1,00:00:00,100.00%,100.00%
Seznam,8.5.0i,1,1,1,00:00:00,100.00%,100.00%
SKYQ:IOS:21.10.3:GB:iPhone,(not set),1,1,1,00:00:00,0.00%,100.00%
SKYQ:IOS:22.2.1:GB:iPad,(not set),1,1,2,00:01:06,100.00%,0.00%
testsrv01,(not set),1,14,1.93,00:02:37,7.14%,21.43%
UC Browser,10.1.0.639,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.4.7.719,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.4.9.722,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.7.2.795,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.7.5.658,1,1,1,00:00:14,100.00%,0.00%
UC Browser,10.8.2.852,1,1,1,00:00:01,100.00%,100.00%
UC Browser,10.8.7.903,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.8.8.920,1,1,1,00:00:00,100.00%,100.00%
UC Browser,10.9.1.998,1,1,1,00:00:00,100.00%,100.00%
UC Browser,11.2.0.1049,1,1,2,00:00:04,100.00%,0.00%
UC Browser,11.2.1.1052,1,1,1,00:00:00,100.00%,100.00%
UC Browser,11.4.0.1180,1,5,1.8,00:00:33,20.00%,40.00%
UC Browser,11.4.6.1017,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.10.9.1193,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.11.2.1184,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.11.8.1186,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.11.9.1215,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.12.0.1187,1,1,2,00:00:35,100.00%,0.00%
UC Browser,12.12.3.1220,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.12.6.1221,1,1,1,00:00:24,100.00%,0.00%
UC Browser,12.12.6.1222,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.2.16.1,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.5.0.1030,1,1,4,00:02:35,100.00%,0.00%
UC Browser,12.5.5.1111,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.7.4.1243,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.7.6.1056,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.8.0.1060,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.8.4.1277,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.8.9.1069,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.9.0.1070,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.9.0.1141,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.9.2.1143,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.9.5.1146,1,1,1,00:00:00,100.00%,100.00%
UC Browser,12.9.7.1173,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.0.2.1082,1,1,1,00:00:01,100.00%,100.00%
UC Browser,13.2.2.1425,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.3.6.1116,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.4.1.1492,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.4.4.1124,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.5.5.1555,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.5.8.1138,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.6.4.1594,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.6.6.1146,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.7.4.1646,1,1,2,00:00:48,100.00%,0.00%
UC Browser,13.7.6.1692,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.7.7.1661,1,1,1,00:00:01,100.00%,0.00%
UC Browser,13.8.2.1163,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.8.3.1164,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.8.4.1165,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.8.4.1696,1,2,1,00:00:00,0.00%,100.00%
UC Browser,13.8.7.1712,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.8.8.1169,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.8.9.1170,1,1,1,00:00:00,100.00%,100.00%
UC Browser,13.9.5.1176,1,1,9,00:05:41,100.00%,0.00%
UC Browser,13.9.6.1177,1,5,2.8,00:03:04,20.00%,0.00%
UC Browser,15.0.2.1830,1,1,1,00:00:00,100.00%,100.00%
UC Browser,2.4.0.367,1,1,1,00:00:00,100.00%,100.00%
UC Browser,9.0.2.389,1,1,1,00:00:01,100.00%,100.00%
UC Browser,9.7.0.520,1,1,1,00:00:01,100.00%,100.00%
WordPress,5.8.6,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,12,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,13,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,15.6,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,17.1.0.2034,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,17.10.1.1204,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,17.10.2.135.00,1,4,2.75,00:01:03,0.00%,0.00%
YaBrowser,17.7.0.1683,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,18.10.1.887.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,18.9.0.466.00,1,1,1,00:00:31,100.00%,0.00%
YaBrowser,19.6.2.338.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,19.6.3.318.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,19.9.4.104.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.11.1.100.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.11.3.183,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.12.0.966,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.12.1.105.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.12.3.116.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.12.5.126.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.2.2.127.00,1,1,3,00:02:30,100.00%,0.00%
YaBrowser,20.2.4.143,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.2.4.153.01,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.7.5.84.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.9.1.66,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,20.9.3.126,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.11.0.223.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.11.3.927,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.11.3.954,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.11.5.122.00,1,4,1.25,00:00:21,25.00%,75.00%
YaBrowser,21.11.6.69.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.2.0.1122,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.2.4.172,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.3.2.152.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.5.3.753,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.6.0.618,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.6.0.620,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.6.6.55.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.0.2053,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.2.129.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.3.112.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.3.607,1,1,2,00:01:48,100.00%,0.00%
YaBrowser,21.8.3.614,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.3.767,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.8.5.54.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.9.0.1052,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.9.2.169,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,21.9.2.172,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.0.2505,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.0.2510,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.0.336.00,1,1,4,00:01:37,100.00%,0.00%
YaBrowser,22.1.1.1429,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.1.215.01,1,1,4,00:00:11,100.00%,0.00%
YaBrowser,22.1.2.119.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.2.119.01,1,1,6,00:04:02,100.00%,0.00%
YaBrowser,22.1.3.687,1,1,10,00:06:02,100.00%,0.00%
YaBrowser,22.1.3.856,1,2,1,00:00:00,50.00%,100.00%
YaBrowser,22.1.3.907,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.4.110.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.1.4.813,1,1,4,00:03:34,100.00%,0.00%
YaBrowser,22.1.6.51.00,1,1,1,00:00:01,100.00%,0.00%
YaBrowser,22.1.6.688,1,3,4.67,00:03:27,0.00%,0.00%
YaBrowser,22.1.6.761,1,1,3,00:03:39,100.00%,0.00%
YaBrowser,22.1.6.766,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.0.165.00,1,1,1,00:00:04,0.00%,0.00%
YaBrowser,22.11.0.2410,1,1,3,00:04:15,0.00%,0.00%
YaBrowser,22.11.0.2412,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.0.2423,1,1,1,00:00:00,100.00%,0.00%
YaBrowser,22.11.0.2424,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.0.2468,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.1.788,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.2.593,1,1,1,00:02:46,100.00%,0.00%
YaBrowser,22.11.5.82.00,1,1,9,00:01:47,0.00%,0.00%
YaBrowser,22.11.7.18.00,1,1,2,00:01:02,100.00%,0.00%
YaBrowser,22.11.7.42.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.11.7.73.10,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.3.0.155.00,1,4,2.25,00:10:38,0.00%,50.00%
YaBrowser,22.3.0.2435,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.3.0.2521,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.3.0.303.00,1,2,3,00:00:32,50.00%,0.00%
YaBrowser,22.3.1.30.00,1,1,1,00:00:00,0.00%,100.00%
YaBrowser,22.3.1.85.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.3.1.899,1,1,4,00:01:43,100.00%,0.00%
YaBrowser,22.3.3.855,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.3.4.40.00,1,2,1,00:00:13,0.00%,0.00%
YaBrowser,22.5.0.139.00,1,1,1,00:00:44,0.00%,0.00%
YaBrowser,22.5.0.164.00,1,1,6,00:07:12,0.00%,0.00%
YaBrowser,22.5.0.1756,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.0.1793,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.2.612,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.3.520,1,2,1,00:00:00,50.00%,100.00%
YaBrowser,22.5.3.680,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.3.684,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.3.705,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.3.719,1,1,1,00:00:00,0.00%,100.00%
YaBrowser,22.5.4.38.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.5.4.84.00,1,4,1.5,00:00:25,25.00%,50.00%
YaBrowser,22.5.60,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.0.123.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.0.144.00,1,1,1,00:00:00,0.00%,100.00%
YaBrowser,22.7.0.1841,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.0.1845,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.10,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.2.902,1,4,2.5,00:05:53,25.00%,25.00%
YaBrowser,22.7.3.799,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.3.82.00,1,1,4,00:06:56,0.00%,0.00%
YaBrowser,22.7.4.26.00,1,1,1,00:00:00,100.00%,0.00%
YaBrowser,22.7.4.960,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.5.1029,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.5.90.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.5.937,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.5.946,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.6.0.00,1,1,1,00:00:04,100.00%,0.00%
YaBrowser,22.7.6.96.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.7.7.0.00,1,1,1,00:00:01,0.00%,0.00%
YaBrowser,22.7.8.39.00,1,1,4,00:01:00,100.00%,0.00%
YaBrowser,22.7.8.5.00,1,1,1,00:00:02,0.00%,0.00%
YaBrowser,22.9.1.1110,1,1,2,00:01:24,100.00%,0.00%
YaBrowser,22.9.1.950,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.9.2.32.00,1,1,1,00:00:02,0.00%,0.00%
YaBrowser,22.9.3.37.00,1,1,1,00:00:03,0.00%,0.00%
YaBrowser,22.9.3.82.01,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.9.3.891,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,22.9.4.39.00,1,1,8,00:02:25,100.00%,0.00%
YaBrowser,22.9.5.22.00,1,1,1,00:00:01,0.00%,0.00%
YaBrowser,22.9.5.676,1,1,7,00:02:32,100.00%,0.00%
YaBrowser,22.9.5.716,1,1,2,00:00:14,100.00%,0.00%
YaBrowser,23.1.0.156.00,1,1,1,00:00:00,100.00%,100.00%
YaBrowser,23.1.0.51.00,1,1,1,00:00:00,0.00%,100.00%
